team_name,user_name,draft_position,draft_id
Fake Team 76022,Fake User 76022,2,7603
Fake Team 76023,Fake User 76023,3,7603
Fake Team 76024,Fake User 76024,4,7603
Fake Team 76025,Fake User 76025,5,7603
Fake Team 76026,Fake User 76026,6,7603
Fake Team 76027,Fake User 76027,7,7603
Fake Team 76028,Fake User 76028,8,7603
Fake Team 76029,Fake User 76029,9,7603
Fake Team 76030,Fake User 76030,10,7603
Fake Team 76031,Fake User 76031,1,7604
Fake Team 76032,Fake User 76032,2,7604
Fake Team 76033,Fake User 76033,3,7604
Fake Team 76034,Fake User 76034,4,7604
Fake Team 76035,Fake User 76035,5,7604
Fake Team 76036,Fake User 76036,6,7604
Fake Team 76037,Fake User 76037,7,7604
Fake Team 76038,Fake User 76038,8,7604
Fake Team 76039,Fake User 76039,9,7604
Fake Team 76040,Fake User 76040,10,7604
Fake Team 76041,Fake User 76041,1,7605
Fake Team 76042,Fake User 76042,2,7605
Fake Team 76043,Fake User 76043,3,7605
Fake Team 76044,Fake User 76044,4,7605
Fake Team 76045,Fake User 76045,5,7605
Fake Team 76046,Fake User 76046,6,7605
Fake Team 76047,Fake User 76047,7,7605
Fake Team 76048,Fake User 76048,8,7605
Fake Team 76049,Fake User 76049,9,7605
Fake Team 76050,Fake User 76050,10,7605
Fake Team 76051,Fake User 76051,1,7606
Fake Team 76052,Fake User 76052,2,7606
Fake Team 76053,Fake User 76053,3,7606
Fake Team 76054,Fake User 76054,4,7606
Fake Team 76055,Fake User 76055,5,7606
Fake Team 76056,Fake User 76056,6,7606
Fake Team 76057,Fake User 76057,7,7606
Fake Team 76058,Fake User 76058,8,7606
Fake Team 76059,Fake User 76059,9,7606
Fake Team 76060,Fake User 76060,10,7606
Fake Team 76061,Fake User 76061,1,7607
Fake Team 76062,Fake User 76062,2,7607
Fake Team 76063,Fake User 76063,3,7607
Fake Team 76064,Fake User 76064,4,7607
Fake Team 76065,Fake User 76065,5,7607
Fake Team 76066,Fake User 76066,6,7607
Fake Team 76067,Fake User 76067,7,7607
Fake Team 76068,Fake User 76068,8,7607
Fake Team 76069,Fake User 76069,9,7607
Fake Team 76070,Fake User 76070,10,7607
Fake Team 76071,Fake User 76071,1,7608
Fake Team 76072,Fake User 76072,2,7608
Fake Team 76073,Fake User 76073,3,7608
Fake Team 76074,Fake User 76074,4,7608
Fake Team 76075,Fake User 76075,5,7608
Fake Team 76076,Fake User 76076,6,7608
Fake Team 76077,Fake User 76077,7,7608
Fake Team 76078,Fake User 76078,8,7608
Fake Team 76079,Fake User 76079,9,7608
Fake Team 76080,Fake User 76080,10,7608
Fake Team 76081,Fake User 76081,1,7609
Fake Team 76082,Fake User 76082,2,7609
Fake Team 76083,Fake User 76083,3,7609
Fake Team 76084,Fake User 76084,4,7609
Fake Team 76085,Fake User 76085,5,7609
Fake Team 76086,Fake User 76086,6,7609
Fake Team 76087,Fake User 76087,7,7609
Fake Team 76088,Fake User 76088,8,7609
Fake Team 76089,Fake User 76089,9,7609
Fake Team 76090,Fake User 76090,10,7609
Fake Team 76091,Fake User 76091,1,7610
Fake Team 76092,Fake User 76092,2,7610
Fake Team 76093,Fake User 76093,3,7610
Fake Team 76094,Fake User 76094,4,7610
Fake Team 76095,Fake User 76095,5,7610
Fake Team 76096,Fake User 76096,6,7610
Fake Team 76097,Fake User 76097,7,7610
Fake Team 76098,Fake User 76098,8,7610
Fake Team 76099,Fake User 76099,9,7610
Fake Team 76100,Fake User 76100,10,7610
Fake Team 76101,Fake User 76101,1,7611
Fake Team 76102,Fake User 76102,2,7611
Fake Team 76103,Fake User 76103,3,7611
Fake Team 76104,Fake User 76104,4,7611
Fake Team 76105,Fake User 76105,5,7611
Fake Team 76106,Fake User 76106,6,7611
Fake Team 76107,Fake User 76107,7,7611
Fake Team 76108,Fake User 76108,8,7611
Fake Team 76109,Fake User 76109,9,7611
Fake Team 76110,Fake User 76110,10,7611
Fake Team 76111,Fake User 76111,1,7612
Fake Team 76112,Fake User 76112,2,7612
Fake Team 76113,Fake User 76113,3,7612
Fake Team 76114,Fake User 76114,4,7612
Fake Team 76115,Fake User 76115,5,7612
Fake Team 76116,Fake User 76116,6,7612
Fake Team 76117,Fake User 76117,7,7612
Fake Team 76118,Fake User 76118,8,7612
Fake Team 76119,Fake User 76119,9,7612
Fake Team 76120,Fake User 76120,10,7612
Fake Team 76121,Fake User 76121,1,7613
Fake Team 76122,Fake User 76122,2,7613
Fake Team 76123,Fake User 76123,3,7613
Fake Team 76124,Fake User 76124,4,7613
Fake Team 76125,Fake User 76125,5,7613
Fake Team 76126,Fake User 76126,6,7613
Fake Team 76127,Fake User 76127,7,7613
Fake Team 76128,Fake User 76128,8,7613
Fake Team 76129,Fake User 76129,9,7613
Fake Team 76130,Fake User 76130,10,7613
Fake Team 76131,Fake User 76131,1,7614
Fake Team 76132,Fake User 76132,2,7614
Fake Team 76133,Fake User 76133,3,7614
Fake Team 76134,Fake User 76134,4,7614
Fake Team 76135,Fake User 76135,5,7614
Fake Team 76136,Fake User 76136,6,7614
Fake Team 76137,Fake User 76137,7,7614
Fake Team 76138,Fake User 76138,8,7614
Fake Team 76139,Fake User 76139,9,7614
Fake Team 76140,Fake User 76140,10,7614
Fake Team 76141,Fake User 76141,1,7615
Fake Team 76142,Fake User 76142,2,7615
Fake Team 76143,Fake User 76143,3,7615
Fake Team 76144,Fake User 76144,4,7615
Fake Team 76145,Fake User 76145,5,7615
Fake Team 76146,Fake User 76146,6,7615
Fake Team 76147,Fake User 76147,7,7615
Fake Team 76148,Fake User 76148,8,7615
Fake Team 76149,Fake User 76149,9,7615
Fake Team 76150,Fake User 76150,10,7615
Fake Team 76151,Fake User 76151,1,7616
Fake Team 76152,Fake User 76152,2,7616
Fake Team 76153,Fake User 76153,3,7616
Fake Team 76154,Fake User 76154,4,7616
Fake Team 76155,Fake User 76155,5,7616
Fake Team 76156,Fake User 76156,6,7616
Fake Team 76157,Fake User 76157,7,7616
Fake Team 76158,Fake User 76158,8,7616
Fake Team 76159,Fake User 76159,9,7616
Fake Team 76160,Fake User 76160,10,7616
Fake Team 76161,Fake User 76161,1,7617
Fake Team 76162,Fake User 76162,2,7617
Fake Team 76163,Fake User 76163,3,7617
Fake Team 76164,Fake User 76164,4,7617
Fake Team 76165,Fake User 76165,5,7617
Fake Team 76166,Fake User 76166,6,7617
Fake Team 76167,Fake User 76167,7,7617
Fake Team 76168,Fake User 76168,8,7617
Fake Team 76169,Fake User 76169,9,7617
Fake Team 76170,Fake User 76170,10,7617
Fake Team 76171,Fake User 76171,1,7618
Fake Team 76172,Fake User 76172,2,7618
Fake Team 76173,Fake User 76173,3,7618
Fake Team 76174,Fake User 76174,4,7618
Fake Team 76175,Fake User 76175,5,7618
Fake Team 76176,Fake User 76176,6,7618
Fake Team 76177,Fake User 76177,7,7618
Fake Team 76178,Fake User 76178,8,7618
Fake Team 76179,Fake User 76179,9,7618
Fake Team 76180,Fake User 76180,10,7618
Fake Team 76181,Fake User 76181,1,7619
Fake Team 76182,Fake User 76182,2,7619
Fake Team 76183,Fake User 76183,3,7619
Fake Team 76184,Fake User 76184,4,7619
Fake Team 76185,Fake User 76185,5,7619
Fake Team 76186,Fake User 76186,6,7619
Fake Team 76187,Fake User 76187,7,7619
Fake Team 76188,Fake User 76188,8,7619
Fake Team 76189,Fake User 76189,9,7619
Fake Team 76190,Fake User 76190,10,7619
Fake Team 76191,Fake User 76191,1,7620
Fake Team 76192,Fake User 76192,2,7620
Fake Team 76193,Fake User 76193,3,7620
Fake Team 76194,Fake User 76194,4,7620
Fake Team 76195,Fake User 76195,5,7620
Fake Team 76196,Fake User 76196,6,7620
Fake Team 76197,Fake User 76197,7,7620
Fake Team 76198,Fake User 76198,8,7620
Fake Team 76199,Fake User 76199,9,7620
Fake Team 76200,Fake User 76200,10,7620
Fake Team 76201,Fake User 76201,1,7621
Fake Team 76202,Fake User 76202,2,7621
Fake Team 76203,Fake User 76203,3,7621
Fake Team 76204,Fake User 76204,4,7621
Fake Team 76205,Fake User 76205,5,7621
Fake Team 76206,Fake User 76206,6,7621
Fake Team 76207,Fake User 76207,7,7621
Fake Team 76208,Fake User 76208,8,7621
Fake Team 76209,Fake User 76209,9,7621
Fake Team 76210,Fake User 76210,10,7621
Fake Team 76211,Fake User 76211,1,7622
Fake Team 76212,Fake User 76212,2,7622
Fake Team 76213,Fake User 76213,3,7622
Fake Team 76214,Fake User 76214,4,7622
Fake Team 76215,Fake User 76215,5,7622
Fake Team 76216,Fake User 76216,6,7622
Fake Team 76217,Fake User 76217,7,7622
Fake Team 76218,Fake User 76218,8,7622
Fake Team 76219,Fake User 76219,9,7622
Fake Team 76220,Fake User 76220,10,7622
Fake Team 76221,Fake User 76221,1,7623
Fake Team 76222,Fake User 76222,2,7623
Fake Team 76223,Fake User 76223,3,7623
Fake Team 76224,Fake User 76224,4,7623
Fake Team 76225,Fake User 76225,5,7623
Fake Team 76226,Fake User 76226,6,7623
Fake Team 76227,Fake User 76227,7,7623
Fake Team 76228,Fake User 76228,8,7623
Fake Team 76229,Fake User 76229,9,7623
Fake Team 76230,Fake User 76230,10,7623
Fake Team 76231,Fake User 76231,1,7624
Fake Team 76232,Fake User 76232,2,7624
Fake Team 76233,Fake User 76233,3,7624
Fake Team 76234,Fake User 76234,4,7624
Fake Team 76235,Fake User 76235,5,7624
Fake Team 76236,Fake User 76236,6,7624
Fake Team 76237,Fake User 76237,7,7624
Fake Team 76238,Fake User 76238,8,7624
Fake Team 76239,Fake User 76239,9,7624
Fake Team 76240,Fake User 76240,10,7624
Fake Team 76241,Fake User 76241,1,7625
Fake Team 76242,Fake User 76242,2,7625
Fake Team 76243,Fake User 76243,3,7625
Fake Team 76244,Fake User 76244,4,7625
Fake Team 76245,Fake User 76245,5,7625
Fake Team 76246,Fake User 76246,6,7625
Fake Team 76247,Fake User 76247,7,7625
Fake Team 76248,Fake User 76248,8,7625
Fake Team 76249,Fake User 76249,9,7625
Fake Team 76250,Fake User 76250,10,7625
Fake Team 76251,Fake User 76251,1,7626
Fake Team 76252,Fake User 76252,2,7626
Fake Team 76253,Fake User 76253,3,7626
Fake Team 76254,Fake User 76254,4,7626
Fake Team 76255,Fake User 76255,5,7626
Fake Team 76256,Fake User 76256,6,7626
Fake Team 76257,Fake User 76257,7,7626
Fake Team 76258,Fake User 76258,8,7626
Fake Team 76259,Fake User 76259,9,7626
Fake Team 76260,Fake User 76260,10,7626
Fake Team 76261,Fake User 76261,1,7627
Fake Team 76262,Fake User 76262,2,7627
Fake Team 76263,Fake User 76263,3,7627
Fake Team 76264,Fake User 76264,4,7627
Fake Team 76265,Fake User 76265,5,7627
Fake Team 76266,Fake User 76266,6,7627
Fake Team 76267,Fake User 76267,7,7627
Fake Team 76268,Fake User 76268,8,7627
Fake Team 76269,Fake User 76269,9,7627
Fake Team 76270,Fake User 76270,10,7627
Fake Team 76271,Fake User 76271,1,7628
Fake Team 76272,Fake User 76272,2,7628
Fake Team 76273,Fake User 76273,3,7628
Fake Team 76274,Fake User 76274,4,7628
Fake Team 76275,Fake User 76275,5,7628
Fake Team 76276,Fake User 76276,6,7628
Fake Team 76277,Fake User 76277,7,7628
Fake Team 76278,Fake User 76278,8,7628
Fake Team 76279,Fake User 76279,9,7628
Fake Team 76280,Fake User 76280,10,7628
Fake Team 76281,Fake User 76281,1,7629
Fake Team 76282,Fake User 76282,2,7629
Fake Team 76283,Fake User 76283,3,7629
Fake Team 76284,Fake User 76284,4,7629
Fake Team 76285,Fake User 76285,5,7629
Fake Team 76286,Fake User 76286,6,7629
Fake Team 76287,Fake User 76287,7,7629
Fake Team 76288,Fake User 76288,8,7629
Fake Team 76289,Fake User 76289,9,7629
Fake Team 76290,Fake User 76290,10,7629
Fake Team 76291,Fake User 76291,1,7630
Fake Team 76292,Fake User 76292,2,7630
Fake Team 76293,Fake User 76293,3,7630
Fake Team 76294,Fake User 76294,4,7630
Fake Team 76295,Fake User 76295,5,7630
Fake Team 76296,Fake User 76296,6,7630
Fake Team 76297,Fake User 76297,7,7630
Fake Team 76298,Fake User 76298,8,7630
Fake Team 76299,Fake User 76299,9,7630
Fake Team 76300,Fake User 76300,10,7630
Fake Team 76301,Fake User 76301,1,7631
Fake Team 76302,Fake User 76302,2,7631
Fake Team 76303,Fake User 76303,3,7631
Fake Team 76304,Fake User 76304,4,7631
Fake Team 76305,Fake User 76305,5,7631
Fake Team 76306,Fake User 76306,6,7631
Fake Team 76307,Fake User 76307,7,7631
Fake Team 76308,Fake User 76308,8,7631
Fake Team 76309,Fake User 76309,9,7631
Fake Team 76310,Fake User 76310,10,7631
Fake Team 76311,Fake User 76311,1,7632
Fake Team 76312,Fake User 76312,2,7632
Fake Team 76313,Fake User 76313,3,7632
Fake Team 76314,Fake User 76314,4,7632
Fake Team 76315,Fake User 76315,5,7632
Fake Team 76316,Fake User 76316,6,7632
Fake Team 76317,Fake User 76317,7,7632
Fake Team 76318,Fake User 76318,8,7632
Fake Team 76319,Fake User 76319,9,7632
Fake Team 76320,Fake User 76320,10,7632
Fake Team 76321,Fake User 76321,1,7633
Fake Team 76322,Fake User 76322,2,7633
Fake Team 76323,Fake User 76323,3,7633
Fake Team 76324,Fake User 76324,4,7633
Fake Team 76325,Fake User 76325,5,7633
Fake Team 76326,Fake User 76326,6,7633
Fake Team 76327,Fake User 76327,7,7633
Fake Team 76328,Fake User 76328,8,7633
Fake Team 76329,Fake User 76329,9,7633
Fake Team 76330,Fake User 76330,10,7633
Fake Team 76331,Fake User 76331,1,7634
Fake Team 76332,Fake User 76332,2,7634
Fake Team 76333,Fake User 76333,3,7634
Fake Team 76334,Fake User 76334,4,7634
Fake Team 76335,Fake User 76335,5,7634
Fake Team 76336,Fake User 76336,6,7634
Fake Team 76337,Fake User 76337,7,7634
Fake Team 76338,Fake User 76338,8,7634
Fake Team 76339,Fake User 76339,9,7634
Fake Team 76340,Fake User 76340,10,7634
Fake Team 76341,Fake User 76341,1,7635
Fake Team 76342,Fake User 76342,2,7635
Fake Team 76343,Fake User 76343,3,7635
Fake Team 76344,Fake User 76344,4,7635
Fake Team 76345,Fake User 76345,5,7635
Fake Team 76346,Fake User 76346,6,7635
Fake Team 76347,Fake User 76347,7,7635
Fake Team 76348,Fake User 76348,8,7635
Fake Team 76349,Fake User 76349,9,7635
Fake Team 76350,Fake User 76350,10,7635
Fake Team 76351,Fake User 76351,1,7636
Fake Team 76352,Fake User 76352,2,7636
Fake Team 76353,Fake User 76353,3,7636
Fake Team 76354,Fake User 76354,4,7636
Fake Team 76355,Fake User 76355,5,7636
Fake Team 76356,Fake User 76356,6,7636
Fake Team 76357,Fake User 76357,7,7636
Fake Team 76358,Fake User 76358,8,7636
Fake Team 76359,Fake User 76359,9,7636
Fake Team 76360,Fake User 76360,10,7636
Fake Team 76361,Fake User 76361,1,7637
Fake Team 76362,Fake User 76362,2,7637
Fake Team 76363,Fake User 76363,3,7637
Fake Team 76364,Fake User 76364,4,7637
Fake Team 76365,Fake User 76365,5,7637
Fake Team 76366,Fake User 76366,6,7637
Fake Team 76367,Fake User 76367,7,7637
Fake Team 76368,Fake User 76368,8,7637
Fake Team 76369,Fake User 76369,9,7637
Fake Team 76370,Fake User 76370,10,7637
Fake Team 76371,Fake User 76371,1,7638
Fake Team 76372,Fake User 76372,2,7638
Fake Team 76373,Fake User 76373,3,7638
Fake Team 76374,Fake User 76374,4,7638
Fake Team 76375,Fake User 76375,5,7638
Fake Team 76376,Fake User 76376,6,7638
Fake Team 76377,Fake User 76377,7,7638
Fake Team 76378,Fake User 76378,8,7638
Fake Team 76379,Fake User 76379,9,7638
Fake Team 76380,Fake User 76380,10,7638
Fake Team 76381,Fake User 76381,1,7639
Fake Team 76382,Fake User 76382,2,7639
Fake Team 76383,Fake User 76383,3,7639
Fake Team 76384,Fake User 76384,4,7639
Fake Team 76385,Fake User 76385,5,7639
Fake Team 76386,Fake User 76386,6,7639
Fake Team 76387,Fake User 76387,7,7639
Fake Team 76388,Fake User 76388,8,7639
Fake Team 76389,Fake User 76389,9,7639
Fake Team 76390,Fake User 76390,10,7639
Fake Team 76391,Fake User 76391,1,7640
Fake Team 76392,Fake User 76392,2,7640
Fake Team 76393,Fake User 76393,3,7640
Fake Team 76394,Fake User 76394,4,7640
Fake Team 76395,Fake User 76395,5,7640
Fake Team 76396,Fake User 76396,6,7640
Fake Team 76397,Fake User 76397,7,7640
Fake Team 76398,Fake User 76398,8,7640
Fake Team 76399,Fake User 76399,9,7640
Fake Team 76400,Fake User 76400,10,7640
Fake Team 76401,Fake User 76401,1,7641
Fake Team 76402,Fake User 76402,2,7641
Fake Team 76403,Fake User 76403,3,7641
Fake Team 76404,Fake User 76404,4,7641
Fake Team 76405,Fake User 76405,5,7641
Fake Team 76406,Fake User 76406,6,7641
Fake Team 76407,Fake User 76407,7,7641
Fake Team 76408,Fake User 76408,8,7641
Fake Team 76409,Fake User 76409,9,7641
Fake Team 76410,Fake User 76410,10,7641
Fake Team 76411,Fake User 76411,1,7642
Fake Team 76412,Fake User 76412,2,7642
Fake Team 76413,Fake User 76413,3,7642
Fake Team 76414,Fake User 76414,4,7642
Fake Team 76415,Fake User 76415,5,7642
Fake Team 76416,Fake User 76416,6,7642
Fake Team 76417,Fake User 76417,7,7642
Fake Team 76418,Fake User 76418,8,7642
Fake Team 76419,Fake User 76419,9,7642
Fake Team 76420,Fake User 76420,10,7642
Fake Team 76421,Fake User 76421,1,7643
Fake Team 76422,Fake User 76422,2,7643
Fake Team 76423,Fake User 76423,3,7643
Fake Team 76424,Fake User 76424,4,7643
Fake Team 76425,Fake User 76425,5,7643
Fake Team 76426,Fake User 76426,6,7643
Fake Team 76427,Fake User 76427,7,7643
Fake Team 76428,Fake User 76428,8,7643
Fake Team 76429,Fake User 76429,9,7643
Fake Team 76430,Fake User 76430,10,7643
Fake Team 76431,Fake User 76431,1,7644
Fake Team 76432,Fake User 76432,2,7644
Fake Team 76433,Fake User 76433,3,7644
Fake Team 76434,Fake User 76434,4,7644
Fake Team 76435,Fake User 76435,5,7644
Fake Team 76436,Fake User 76436,6,7644
Fake Team 76437,Fake User 76437,7,7644
Fake Team 76438,Fake User 76438,8,7644
Fake Team 76439,Fake User 76439,9,7644
Fake Team 76440,Fake User 76440,10,7644
Fake Team 76441,Fake User 76441,1,7645
Fake Team 76442,Fake User 76442,2,7645
Fake Team 76443,Fake User 76443,3,7645
Fake Team 76444,Fake User 76444,4,7645
Fake Team 76445,Fake User 76445,5,7645
Fake Team 76446,Fake User 76446,6,7645
Fake Team 76447,Fake User 76447,7,7645
Fake Team 76448,Fake User 76448,8,7645
Fake Team 76449,Fake User 76449,9,7645
Fake Team 76450,Fake User 76450,10,7645
Fake Team 76451,Fake User 76451,1,7646
Fake Team 76452,Fake User 76452,2,7646
Fake Team 76453,Fake User 76453,3,7646
Fake Team 76454,Fake User 76454,4,7646
Fake Team 76455,Fake User 76455,5,7646
Fake Team 76456,Fake User 76456,6,7646
Fake Team 76457,Fake User 76457,7,7646
Fake Team 76458,Fake User 76458,8,7646
Fake Team 76459,Fake User 76459,9,7646
Fake Team 76460,Fake User 76460,10,7646
Fake Team 76461,Fake User 76461,1,7647
Fake Team 76462,Fake User 76462,2,7647
Fake Team 76463,Fake User 76463,3,7647
Fake Team 76464,Fake User 76464,4,7647
Fake Team 76465,Fake User 76465,5,7647
Fake Team 76466,Fake User 76466,6,7647
Fake Team 76467,Fake User 76467,7,7647
Fake Team 76468,Fake User 76468,8,7647
Fake Team 76469,Fake User 76469,9,7647
Fake Team 76470,Fake User 76470,10,7647
Fake Team 76471,Fake User 76471,1,7648
Fake Team 76472,Fake User 76472,2,7648
Fake Team 76473,Fake User 76473,3,7648
Fake Team 76474,Fake User 76474,4,7648
Fake Team 76475,Fake User 76475,5,7648
Fake Team 76476,Fake User 76476,6,7648
Fake Team 76477,Fake User 76477,7,7648
Fake Team 76478,Fake User 76478,8,7648
Fake Team 76479,Fake User 76479,9,7648
Fake Team 76480,Fake User 76480,10,7648
Fake Team 76481,Fake User 76481,1,7649
Fake Team 76482,Fake User 76482,2,7649
Fake Team 76483,Fake User 76483,3,7649
Fake Team 76484,Fake User 76484,4,7649
Fake Team 76485,Fake User 76485,5,7649
Fake Team 76486,Fake User 76486,6,7649
Fake Team 76487,Fake User 76487,7,7649
Fake Team 76488,Fake User 76488,8,7649
Fake Team 76489,Fake User 76489,9,7649
Fake Team 76490,Fake User 76490,10,7649
Fake Team 76491,Fake User 76491,1,7650
Fake Team 76492,Fake User 76492,2,7650
Fake Team 76493,Fake User 76493,3,7650
Fake Team 76494,Fake User 76494,4,7650
Fake Team 76495,Fake User 76495,5,7650
Fake Team 76496,Fake User 76496,6,7650
Fake Team 76497,Fake User 76497,7,7650
Fake Team 76498,Fake User 76498,8,7650
Fake Team 76499,Fake User 76499,9,7650
Fake Team 76500,Fake User 76500,10,7650
Fake Team 76501,Fake User 76501,1,7651
Fake Team 76502,Fake User 76502,2,7651
Fake Team 76503,Fake User 76503,3,7651
Fake Team 76504,Fake User 76504,4,7651
Fake Team 76505,Fake User 76505,5,7651
Fake Team 76506,Fake User 76506,6,7651
Fake Team 76507,Fake User 76507,7,7651
Fake Team 76508,Fake User 76508,8,7651
Fake Team 76509,Fake User 76509,9,7651
Fake Team 76510,Fake User 76510,10,7651
Fake Team 76511,Fake User 76511,1,7652
Fake Team 76512,Fake User 76512,2,7652
Fake Team 76513,Fake User 76513,3,7652
Fake Team 76514,Fake User 76514,4,7652
Fake Team 76515,Fake User 76515,5,7652
Fake Team 76516,Fake User 76516,6,7652
Fake Team 76517,Fake User 76517,7,7652
Fake Team 76518,Fake User 76518,8,7652
Fake Team 76519,Fake User 76519,9,7652
Fake Team 76520,Fake User 76520,10,7652
Fake Team 76521,Fake User 76521,1,7653
Fake Team 76522,Fake User 76522,2,7653
Fake Team 76523,Fake User 76523,3,7653
Fake Team 76524,Fake User 76524,4,7653
Fake Team 76525,Fake User 76525,5,7653
Fake Team 76526,Fake User 76526,6,7653
Fake Team 76527,Fake User 76527,7,7653
Fake Team 76528,Fake User 76528,8,7653
Fake Team 76529,Fake User 76529,9,7653
Fake Team 76530,Fake User 76530,10,7653
Fake Team 76531,Fake User 76531,1,7654
Fake Team 76532,Fake User 76532,2,7654
Fake Team 76533,Fake User 76533,3,7654
Fake Team 76534,Fake User 76534,4,7654
Fake Team 76535,Fake User 76535,5,7654
Fake Team 76536,Fake User 76536,6,7654
Fake Team 76537,Fake User 76537,7,7654
