draft_id,draft_name,draft_type,roster_size,draft_size,draft_status
8238,Fake Draft 8238,PPR,10,10,completed
8239,Fake Draft 8239,Standard,10,10,completed
8240,Fake Draft 8240,PPR,10,10,completed
8241,Fake Draft 8241,Standard,10,10,completed
8242,Fake Draft 8242,PPR,10,10,completed
8243,Fake Draft 8243,Standard,10,10,completed
8244,Fake Draft 8244,PPR,10,10,completed
8245,Fake Draft 8245,Standard,10,10,completed
8246,Fake Draft 8246,PPR,10,10,completed
8247,Fake Draft 8247,Standard,10,10,completed
8248,Fake Draft 8248,PPR,10,10,completed
8249,Fake Draft 8249,Standard,10,10,completed
8250,Fake Draft 8250,PPR,10,10,completed
8251,Fake Draft 8251,Standard,10,10,completed
8252,Fake Draft 8252,PPR,10,10,completed
8253,Fake Draft 8253,Standard,10,10,completed
8254,Fake Draft 8254,PPR,10,10,completed
8255,Fake Draft 8255,Standard,10,10,completed
8256,Fake Draft 8256,PPR,10,10,completed
8257,Fake Draft 8257,Standard,10,10,completed
8258,Fake Draft 8258,PPR,10,10,completed
8259,Fake Draft 8259,Standard,10,10,completed
8260,Fake Draft 8260,PPR,10,10,completed
8261,Fake Draft 8261,Standard,10,10,completed
8262,Fake Draft 8262,PPR,10,10,completed
8263,Fake Draft 8263,Standard,10,10,completed
8264,Fake Draft 8264,PPR,10,10,completed
8265,Fake Draft 8265,Standard,10,10,completed
8266,Fake Draft 8266,PPR,10,10,completed
8267,Fake Draft 8267,Standard,10,10,completed
8268,Fake Draft 8268,PPR,10,10,completed
8269,Fake Draft 8269,Standard,10,10,completed
8270,Fake Draft 8270,PPR,10,10,completed
8271,Fake Draft 8271,Standard,10,10,completed
8272,Fake Draft 8272,PPR,10,10,completed
8273,Fake Draft 8273,Standard,10,10,completed
8274,Fake Draft 8274,PPR,10,10,completed
8275,Fake Draft 8275,Standard,10,10,completed
8276,Fake Draft 8276,PPR,10,10,completed
8277,Fake Draft 8277,Standard,10,10,completed
8278,Fake Draft 8278,PPR,10,10,completed
8279,Fake Draft 8279,Standard,10,10,completed
8280,Fake Draft 8280,PPR,10,10,completed
8281,Fake Draft 8281,Standard,10,10,completed
8282,Fake Draft 8282,PPR,10,10,completed
8283,Fake Draft 8283,Standard,10,10,completed
8284,Fake Draft 8284,PPR,10,10,completed
8285,Fake Draft 8285,Standard,10,10,completed
8286,Fake Draft 8286,PPR,10,10,completed
8287,Fake Draft 8287,Standard,10,10,completed
8288,Fake Draft 8288,PPR,10,10,completed
8289,Fake Draft 8289,Standard,10,10,completed
8290,Fake Draft 8290,PPR,10,10,completed
8291,Fake Draft 8291,Standard,10,10,completed
8292,Fake Draft 8292,PPR,10,10,completed
8293,Fake Draft 8293,Standard,10,10,completed
8294,Fake Draft 8294,PPR,10,10,completed
8295,Fake Draft 8295,Standard,10,10,completed
8296,Fake Draft 8296,PPR,10,10,completed
8297,Fake Draft 8297,Standard,10,10,completed
8298,Fake Draft 8298,PPR,10,10,completed
8299,Fake Draft 8299,Standard,10,10,completed
8300,Fake Draft 8300,PPR,10,10,completed
8301,Fake Draft 8301,Standard,10,10,completed
8302,Fake Draft 8302,PPR,10,10,completed
8303,Fake Draft 8303,Standard,10,10,completed
8304,Fake Draft 8304,PPR,10,10,completed
8305,Fake Draft 8305,Standard,10,10,completed
8306,Fake Draft 8306,PPR,10,10,completed
8307,Fake Draft 8307,Standard,10,10,completed
8308,Fake Draft 8308,PPR,10,10,completed
8309,Fake Draft 8309,Standard,10,10,completed
8310,Fake Draft 8310,PPR,10,10,completed
8311,Fake Draft 8311,Standard,10,10,completed
8312,Fake Draft 8312,PPR,10,10,completed
8313,Fake Draft 8313,Standard,10,10,completed
8314,Fake Draft 8314,PPR,10,10,completed
8315,Fake Draft 8315,Standard,10,10,completed
8316,Fake Draft 8316,PPR,10,10,completed
8317,Fake Draft 8317,Standard,10,10,completed
8318,Fake Draft 8318,PPR,10,10,completed
8319,Fake Draft 8319,Standard,10,10,completed
8320,Fake Draft 8320,PPR,10,10,completed
8321,Fake Draft 8321,Standard,10,10,completed
8322,Fake Draft 8322,PPR,10,10,completed
8323,Fake Draft 8323,Standard,10,10,completed
8324,Fake Draft 8324,PPR,10,10,completed
8325,Fake Draft 8325,Standard,10,10,completed
8326,Fake Draft 8326,PPR,10,10,completed
8327,Fake Draft 8327,Standard,10,10,completed
8328,Fake Draft 8328,PPR,10,10,completed
8329,Fake Draft 8329,Standard,10,10,completed
8330,Fake Draft 8330,PPR,10,10,completed
8331,Fake Draft 8331,Standard,10,10,completed
8332,Fake Draft 8332,PPR,10,10,completed
8333,Fake Draft 8333,Standard,10,10,completed
8334,Fake Draft 8334,PPR,10,10,completed
8335,Fake Draft 8335,Standard,10,10,completed
8336,Fake Draft 8336,PPR,10,10,completed
8337,Fake Draft 8337,Standard,10,10,completed
8338,Fake Draft 8338,PPR,10,10,completed
8339,Fake Draft 8339,Standard,10,10,completed
8340,Fake Draft 8340,PPR,10,10,completed
8341,Fake Draft 8341,Standard,10,10,completed
8342,Fake Draft 8342,PPR,10,10,completed
8343,Fake Draft 8343,Standard,10,10,completed
8344,Fake Draft 8344,PPR,10,10,completed
8345,Fake Draft 8345,Standard,10,10,completed
8346,Fake Draft 8346,PPR,10,10,completed
8347,Fake Draft 8347,Standard,10,10,completed
8348,Fake Draft 8348,PPR,10,10,completed
8349,Fake Draft 8349,Standard,10,10,completed
8350,Fake Draft 8350,PPR,10,10,completed
8351,Fake Draft 8351,Standard,10,10,completed
8352,Fake Draft 8352,PPR,10,10,completed
8353,Fake Draft 8353,Standard,10,10,completed
8354,Fake Draft 8354,PPR,10,10,completed
8355,Fake Draft 8355,Standard,10,10,completed
8356,Fake Draft 8356,PPR,10,10,completed
8357,Fake Draft 8357,Standard,10,10,completed
8358,Fake Draft 8358,PPR,10,10,completed
8359,Fake Draft 8359,Standard,10,10,completed
8360,Fake Draft 8360,PPR,10,10,completed
8361,Fake Draft 8361,Standard,10,10,completed
8362,Fake Draft 8362,PPR,10,10,completed
8363,Fake Draft 8363,Standard,10,10,completed
8364,Fake Draft 8364,PPR,10,10,completed
8365,Fake Draft 8365,Standard,10,10,completed
8366,Fake Draft 8366,PPR,10,10,completed
8367,Fake Draft 8367,Standard,10,10,completed
8368,Fake Draft 8368,PPR,10,10,completed
8369,Fake Draft 8369,Standard,10,10,completed
8370,Fake Draft 8370,PPR,10,10,completed
8371,Fake Draft 8371,Standard,10,10,completed
8372,Fake Draft 8372,PPR,10,10,completed
8373,Fake Draft 8373,Standard,10,10,completed
8374,Fake Draft 8374,PPR,10,10,completed
8375,Fake Draft 8375,Standard,10,10,completed
8376,Fake Draft 8376,PPR,10,10,completed
8377,Fake Draft 8377,Standard,10,10,completed
8378,Fake Draft 8378,PPR,10,10,completed
8379,Fake Draft 8379,Standard,10,10,completed
8380,Fake Draft 8380,PPR,10,10,completed
8381,Fake Draft 8381,Standard,10,10,completed
8382,Fake Draft 8382,PPR,10,10,completed
8383,Fake Draft 8383,Standard,10,10,completed
8384,Fake Draft 8384,PPR,10,10,completed
8385,Fake Draft 8385,Standard,10,10,completed
8386,Fake Draft 8386,PPR,10,10,completed
8387,Fake Draft 8387,Standard,10,10,completed
8388,Fake Draft 8388,PPR,10,10,completed
8389,Fake Draft 8389,Standard,10,10,completed
8390,Fake Draft 8390,PPR,10,10,completed
8391,Fake Draft 8391,Standard,10,10,completed
8392,Fake Draft 8392,PPR,10,10,completed
8393,Fake Draft 8393,Standard,10,10,completed
8394,Fake Draft 8394,PPR,10,10,completed
8395,Fake Draft 8395,Standard,10,10,completed
8396,Fake Draft 8396,PPR,10,10,completed
8397,Fake Draft 8397,Standard,10,10,completed
8398,Fake Draft 8398,PPR,10,10,completed
8399,Fake Draft 8399,Standard,10,10,completed
8400,Fake Draft 8400,PPR,10,10,completed
8401,Fake Draft 8401,Standard,10,10,completed
8402,Fake Draft 8402,PPR,10,10,completed
8403,Fake Draft 8403,Standard,10,10,completed
8404,Fake Draft 8404,PPR,10,10,completed
8405,Fake Draft 8405,Standard,10,10,completed
8406,Fake Draft 8406,PPR,10,10,completed
8407,Fake Draft 8407,Standard,10,10,completed
8408,Fake Draft 8408,PPR,10,10,completed
8409,Fake Draft 8409,Standard,10,10,completed
8410,Fake Draft 8410,PPR,10,10,completed
8411,Fake Draft 8411,Standard,10,10,completed
8412,Fake Draft 8412,PPR,10,10,completed
8413,Fake Draft 8413,Standard,10,10,completed
8414,Fake Draft 8414,PPR,10,10,completed
8415,Fake Draft 8415,Standard,10,10,completed
8416,Fake Draft 8416,PPR,10,10,completed
8417,Fake Draft 8417,Standard,10,10,completed
8418,Fake Draft 8418,PPR,10,10,completed
8419,Fake Draft 8419,Standard,10,10,completed
8420,Fake Draft 8420,PPR,10,10,completed
8421,Fake Draft 8421,Standard,10,10,completed
8422,Fake Draft 8422,PPR,10,10,completed
8423,Fake Draft 8423,Standard,10,10,completed
8424,Fake Draft 8424,PPR,10,10,completed
8425,Fake Draft 8425,Standard,10,10,completed
8426,Fake Draft 8426,PPR,10,10,completed
8427,Fake Draft 8427,Standard,10,10,completed
8428,Fake Draft 8428,PPR,10,10,completed
8429,Fake Draft 8429,Standard,10,10,completed
8430,Fake Draft 8430,PPR,10,10,completed
8431,Fake Draft 8431,Standard,10,10,completed
8432,Fake Draft 8432,PPR,10,10,completed
8433,Fake Draft 8433,Standard,10,10,completed
8434,Fake Draft 8434,PPR,10,10,completed
8435,Fake Draft 8435,Standard,10,10,completed
8436,Fake Draft 8436,PPR,10,10,completed
8437,Fake Draft 8437,Standard,10,10,completed
8438,Fake Draft 8438,PPR,10,10,completed
8439,Fake Draft 8439,Standard,10,10,completed
8440,Fake Draft 8440,PPR,10,10,completed
8441,Fake Draft 8441,Standard,10,10,completed
8442,Fake Draft 8442,PPR,10,10,completed
8443,Fake Draft 8443,Standard,10,10,completed
8444,Fake Draft 8444,PPR,10,10,completed
8445,Fake Draft 8445,Standard,10,10,completed
8446,Fake Draft 8446,PPR,10,10,completed
8447,Fake Draft 8447,Standard,10,10,completed
8448,Fake Draft 8448,PPR,10,10,completed
8449,Fake Draft 8449,Standard,10,10,completed
8450,Fake Draft 8450,PPR,10,10,completed
8451,Fake Draft 8451,Standard,10,10,completed
8452,Fake Draft 8452,PPR,10,10,completed
8453,Fake Draft 8453,Standard,10,10,completed
8454,Fake Draft 8454,PPR,10,10,completed
8455,Fake Draft 8455,Standard,10,10,completed
8456,Fake Draft 8456,PPR,10,10,completed
8457,Fake Draft 8457,Standard,10,10,completed
8458,Fake Draft 8458,PPR,10,10,completed
8459,Fake Draft 8459,Standard,10,10,completed
8460,Fake Draft 8460,PPR,10,10,completed
8461,Fake Draft 8461,Standard,10,10,completed
8462,Fake Draft 8462,PPR,10,10,completed
8463,Fake Draft 8463,Standard,10,10,completed
8464,Fake Draft 8464,PPR,10,10,completed
8465,Fake Draft 8465,Standard,10,10,completed
8466,Fake Draft 8466,PPR,10,10,completed
8467,Fake Draft 8467,Standard,10,10,completed
8468,Fake Draft 8468,PPR,10,10,completed
8469,Fake Draft 8469,Standard,10,10,completed
8470,Fake Draft 8470,PPR,10,10,completed
8471,Fake Draft 8471,Standard,10,10,completed
8472,Fake Draft 8472,PPR,10,10,completed
8473,Fake Draft 8473,Standard,10,10,completed
8474,Fake Draft 8474,PPR,10,10,completed
8475,Fake Draft 8475,Standard,10,10,completed
8476,Fake Draft 8476,PPR,10,10,completed
8477,Fake Draft 8477,Standard,10,10,completed
8478,Fake Draft 8478,PPR,10,10,completed
8479,Fake Draft 8479,Standard,10,10,completed
8480,Fake Draft 8480,PPR,10,10,completed
8481,Fake Draft 8481,Standard,10,10,completed
8482,Fake Draft 8482,PPR,10,10,completed
8483,Fake Draft 8483,Standard,10,10,completed
8484,Fake Draft 8484,PPR,10,10,completed
8485,Fake Draft 8485,Standard,10,10,completed
8486,Fake Draft 8486,PPR,10,10,completed
8487,Fake Draft 8487,Standard,10,10,completed
8488,Fake Draft 8488,PPR,10,10,completed
8489,Fake Draft 8489,Standard,10,10,completed
8490,Fake Draft 8490,PPR,10,10,completed
8491,Fake Draft 8491,Standard,10,10,completed
8492,Fake Draft 8492,PPR,10,10,completed
8493,Fake Draft 8493,Standard,10,10,completed
8494,Fake Draft 8494,PPR,10,10,completed
8495,Fake Draft 8495,Standard,10,10,completed
8496,Fake Draft 8496,PPR,10,10,completed
8497,Fake Draft 8497,Standard,10,10,completed
8498,Fake Draft 8498,PPR,10,10,completed
8499,Fake Draft 8499,Standard,10,10,completed
8500,Fake Draft 8500,PPR,10,10,completed
8501,Fake Draft 8501,Standard,10,10,completed
8502,Fake Draft 8502,PPR,10,10,completed
8503,Fake Draft 8503,Standard,10,10,completed
8504,Fake Draft 8504,PPR,10,10,completed
8505,Fake Draft 8505,Standard,10,10,completed
8506,Fake Draft 8506,PPR,10,10,completed
8507,Fake Draft 8507,Standard,10,10,completed
8508,Fake Draft 8508,PPR,10,10,completed
8509,Fake Draft 8509,Standard,10,10,completed
8510,Fake Draft 8510,PPR,10,10,completed
8511,Fake Draft 8511,Standard,10,10,completed
8512,Fake Draft 8512,PPR,10,10,completed
8513,Fake Draft 8513,Standard,10,10,completed
8514,Fake Draft 8514,PPR,10,10,completed
8515,Fake Draft 8515,Standard,10,10,completed
8516,Fake Draft 8516,PPR,10,10,completed
8517,Fake Draft 8517,Standard,10,10,completed
8518,Fake Draft 8518,PPR,10,10,completed
8519,Fake Draft 8519,Standard,10,10,completed
8520,Fake Draft 8520,PPR,10,10,completed
8521,Fake Draft 8521,Standard,10,10,completed
8522,Fake Draft 8522,PPR,10,10,completed
8523,Fake Draft 8523,Standard,10,10,completed
8524,Fake Draft 8524,PPR,10,10,completed
8525,Fake Draft 8525,Standard,10,10,completed
8526,Fake Draft 8526,PPR,10,10,completed
8527,Fake Draft 8527,Standard,10,10,completed
8528,Fake Draft 8528,PPR,10,10,completed
8529,Fake Draft 8529,Standard,10,10,completed
8530,Fake Draft 8530,PPR,10,10,completed
8531,Fake Draft 8531,Standard,10,10,completed
8532,Fake Draft 8532,PPR,10,10,completed
8533,Fake Draft 8533,Standard,10,10,completed
8534,Fake Draft 8534,PPR,10,10,completed
8535,Fake Draft 8535,Standard,10,10,completed
8536,Fake Draft 8536,PPR,10,10,completed
8537,Fake Draft 8537,Standard,10,10,completed
8538,Fake Draft 8538,PPR,10,10,completed
8539,Fake Draft 8539,Standard,10,10,completed
8540,Fake Draft 8540,PPR,10,10,completed
8541,Fake Draft 8541,Standard,10,10,completed
8542,Fake Draft 8542,PPR,10,10,completed
8543,Fake Draft 8543,Standard,10,10,completed
8544,Fake Draft 8544,PPR,10,10,completed
8545,Fake Draft 8545,Standard,10,10,completed
8546,Fake Draft 8546,PPR,10,10,completed
8547,Fake Draft 8547,Standard,10,10,completed
8548,Fake Draft 8548,PPR,10,10,completed
8549,Fake Draft 8549,Standard,10,10,completed
8550,Fake Draft 8550,PPR,10,10,completed
8551,Fake Draft 8551,Standard,10,10,completed
8552,Fake Draft 8552,PPR,10,10,completed
8553,Fake Draft 8553,Standard,10,10,completed
8554,Fake Draft 8554,PPR,10,10,completed
8555,Fake Draft 8555,Standard,10,10,completed
8556,Fake Draft 8556,PPR,10,10,completed
8557,Fake Draft 8557,Standard,10,10,completed
8558,Fake Draft 8558,PPR,10,10,completed
8559,Fake Draft 8559,Standard,10,10,completed
8560,Fake Draft 8560,PPR,10,10,completed
8561,Fake Draft 8561,Standard,10,10,completed
8562,Fake Draft 8562,PPR,10,10,completed
8563,Fake Draft 8563,Standard,10,10,completed
8564,Fake Draft 8564,PPR,10,10,completed
8565,Fake Draft 8565,Standard,10,10,completed
8566,Fake Draft 8566,PPR,10,10,completed
8567,Fake Draft 8567,Standard,10,10,completed
8568,Fake Draft 8568,PPR,10,10,completed
8569,Fake Draft 8569,Standard,10,10,completed
8570,Fake Draft 8570,PPR,10,10,completed
8571,Fake Draft 8571,Standard,10,10,completed
8572,Fake Draft 8572,PPR,10,10,completed
8573,Fake Draft 8573,Standard,10,10,completed
8574,Fake Draft 8574,PPR,10,10,completed
8575,Fake Draft 8575,Standard,10,10,completed
8576,Fake Draft 8576,PPR,10,10,completed
8577,Fake Draft 8577,Standard,10,10,completed
8578,Fake Draft 8578,PPR,10,10,completed
8579,Fake Draft 8579,Standard,10,10,completed
8580,Fake Draft 8580,PPR,10,10,completed
8581,Fake Draft 8581,Standard,10,10,completed
8582,Fake Draft 8582,PPR,10,10,completed
8583,Fake Draft 8583,Standard,10,10,completed
8584,Fake Draft 8584,PPR,10,10,completed
8585,Fake Draft 8585,Standard,10,10,completed
8586,Fake Draft 8586,PPR,10,10,completed
8587,Fake Draft 8587,Standard,10,10,completed
8588,Fake Draft 8588,PPR,10,10,completed
8589,Fake Draft 8589,Standard,10,10,completed
8590,Fake Draft 8590,PPR,10,10,completed
8591,Fake Draft 8591,Standard,10,10,completed
8592,Fake Draft 8592,PPR,10,10,completed
8593,Fake Draft 8593,Standard,10,10,completed
8594,Fake Draft 8594,PPR,10,10,completed
8595,Fake Draft 8595,Standard,10,10,completed
8596,Fake Draft 8596,PPR,10,10,completed
8597,Fake Draft 8597,Standard,10,10,completed
8598,Fake Draft 8598,PPR,10,10,completed
8599,Fake Draft 8599,Standard,10,10,completed
8600,Fake Draft 8600,PPR,10,10,completed
8601,Fake Draft 8601,Standard,10,10,completed
8602,Fake Draft 8602,PPR,10,10,completed
8603,Fake Draft 8603,Standard,10,10,completed
8604,Fake Draft 8604,PPR,10,10,completed
8605,Fake Draft 8605,Standard,10,10,completed
8606,Fake Draft 8606,PPR,10,10,completed
8607,Fake Draft 8607,Standard,10,10,completed
8608,Fake Draft 8608,PPR,10,10,completed
8609,Fake Draft 8609,Standard,10,10,completed
8610,Fake Draft 8610,PPR,10,10,completed
8611,Fake Draft 8611,Standard,10,10,completed
8612,Fake Draft 8612,PPR,10,10,completed
8613,Fake Draft 8613,Standard,10,10,completed
8614,Fake Draft 8614,PPR,10,10,completed
8615,Fake Draft 8615,Standard,10,10,completed
8616,Fake Draft 8616,PPR,10,10,completed
8617,Fake Draft 8617,Standard,10,10,completed
8618,Fake Draft 8618,PPR,10,10,completed
8619,Fake Draft 8619,Standard,10,10,completed
8620,Fake Draft 8620,PPR,10,10,completed
8621,Fake Draft 8621,Standard,10,10,completed
8622,Fake Draft 8622,PPR,10,10,completed
8623,Fake Draft 8623,Standard,10,10,completed
8624,Fake Draft 8624,PPR,10,10,completed
8625,Fake Draft 8625,Standard,10,10,completed
8626,Fake Draft 8626,PPR,10,10,completed
8627,Fake Draft 8627,Standard,10,10,completed
8628,Fake Draft 8628,PPR,10,10,completed
8629,Fake Draft 8629,Standard,10,10,completed
8630,Fake Draft 8630,PPR,10,10,completed
8631,Fake Draft 8631,Standard,10,10,completed
8632,Fake Draft 8632,PPR,10,10,completed
8633,Fake Draft 8633,Standard,10,10,completed
8634,Fake Draft 8634,PPR,10,10,completed
8635,Fake Draft 8635,Standard,10,10,completed
8636,Fake Draft 8636,PPR,10,10,completed
8637,Fake Draft 8637,Standard,10,10,completed
8638,Fake Draft 8638,PPR,10,10,completed
8639,Fake Draft 8639,Standard,10,10,completed
8640,Fake Draft 8640,PPR,10,10,completed
8641,Fake Draft 8641,Standard,10,10,completed
8642,Fake Draft 8642,PPR,10,10,completed
8643,Fake Draft 8643,Standard,10,10,completed
8644,Fake Draft 8644,PPR,10,10,completed
8645,Fake Draft 8645,Standard,10,10,completed
8646,Fake Draft 8646,PPR,10,10,completed
8647,Fake Draft 8647,Standard,10,10,completed
8648,Fake Draft 8648,PPR,10,10,completed
8649,Fake Draft 8649,Standard,10,10,completed
8650,Fake Draft 8650,PPR,10,10,completed
8651,Fake Draft 8651,Standard,10,10,completed
8652,Fake Draft 8652,PPR,10,10,completed
8653,Fake Draft 8653,Standard,10,10,completed
8654,Fake Draft 8654,PPR,10,10,completed
8655,Fake Draft 8655,Standard,10,10,completed
8656,Fake Draft 8656,PPR,10,10,completed
8657,Fake Draft 8657,Standard,10,10,completed
8658,Fake Draft 8658,PPR,10,10,completed
8659,Fake Draft 8659,Standard,10,10,completed
8660,Fake Draft 8660,PPR,10,10,completed
8661,Fake Draft 8661,Standard,10,10,completed
8662,Fake Draft 8662,PPR,10,10,completed
8663,Fake Draft 8663,Standard,10,10,completed
8664,Fake Draft 8664,PPR,10,10,completed
8665,Fake Draft 8665,Standard,10,10,completed
8666,Fake Draft 8666,PPR,10,10,completed
8667,Fake Draft 8667,Standard,10,10,completed
8668,Fake Draft 8668,PPR,10,10,completed
8669,Fake Draft 8669,Standard,10,10,completed
8670,Fake Draft 8670,PPR,10,10,completed
8671,Fake Draft 8671,Standard,10,10,completed
8672,Fake Draft 8672,PPR,10,10,completed
8673,Fake Draft 8673,Standard,10,10,completed
8674,Fake Draft 8674,PPR,10,10,completed
8675,Fake Draft 8675,Standard,10,10,completed
8676,Fake Draft 8676,PPR,10,10,completed
8677,Fake Draft 8677,Standard,10,10,completed
8678,Fake Draft 8678,PPR,10,10,completed
8679,Fake Draft 8679,Standard,10,10,completed
8680,Fake Draft 8680,PPR,10,10,completed
8681,Fake Draft 8681,Standard,10,10,completed
8682,Fake Draft 8682,PPR,10,10,completed
8683,Fake Draft 8683,Standard,10,10,completed
8684,Fake Draft 8684,PPR,10,10,completed
8685,Fake Draft 8685,Standard,10,10,completed
8686,Fake Draft 8686,PPR,10,10,completed
8687,Fake Draft 8687,Standard,10,10,completed
8688,Fake Draft 8688,PPR,10,10,completed
8689,Fake Draft 8689,Standard,10,10,completed
8690,Fake Draft 8690,PPR,10,10,completed
